Data;Ta_Base
08/10/2015 09:15;24.5
08/10/2015 09:20;25.3
08/10/2015 09:25;25.4
08/10/2015 09:30;25.9
08/10/2015 09:35;26
08/10/2015 09:40;26.1
08/10/2015 09:45;26.3
08/10/2015 09:50;26.1
08/10/2015 09:55;26.3
08/10/2015 10:00;26.6
08/10/2015 10:05;26.9
08/10/2015 10:10;27.2
08/10/2015 10:15;27.2
08/10/2015 10:20;27.4
08/10/2015 10:25;27.5
08/10/2015 10:30;27.8
08/10/2015 10:35;28.2
08/10/2015 10:40;28.8
08/10/2015 10:45;29
08/10/2015 10:50;29.3
08/10/2015 10:55;29.8
08/10/2015 11:00;29.8
08/10/2015 11:05;29.7
08/10/2015 11:10;29.7
08/10/2015 11:15;29.8
08/10/2015 11:20;30.1
08/10/2015 11:25;30.7
08/10/2015 11:30;30.8
08/10/2015 11:35;31.3
08/10/2015 11:40;31.2
08/10/2015 11:45;30.8
08/10/2015 11:50;31.4
08/10/2015 11:55;31.7
08/10/2015 12:00;32.8
08/10/2015 12:05;32.4
08/10/2015 12:10;32.2
08/10/2015 12:15;31.9
08/10/2015 12:20;32.6
08/10/2015 12:25;33
08/10/2015 12:30;32.9
08/10/2015 12:35;32.6
08/10/2015 12:40;32.8
08/10/2015 12:45;32.7
08/10/2015 12:50;32.8
08/10/2015 12:55;33.2
08/10/2015 13:00;33.5
08/10/2015 13:05;33.7
08/10/2015 13:10;33.2
08/10/2015 13:15;33
08/10/2015 13:20;34.2
08/10/2015 13:25;34.3
08/10/2015 13:30;33.6
08/10/2015 13:35;33.6
08/10/2015 13:40;34.1
08/10/2015 13:45;34
08/10/2015 13:50;34.2
08/10/2015 13:55;33.9
08/10/2015 14:00;34
08/10/2015 14:05;33.6
08/10/2015 14:10;34.2
08/10/2015 14:15;34
08/10/2015 14:20;33.7
08/10/2015 14:25;33.9
08/10/2015 14:30;34.2
08/10/2015 14:35;34.5
08/10/2015 14:40;34.6
08/10/2015 14:45;34.1
08/10/2015 14:50;33.2
08/10/2015 14:55;33.7
08/10/2015 15:00;34
08/10/2015 15:05;33.9
08/10/2015 15:10;34.7
08/10/2015 15:15;34.7
08/10/2015 15:20;34
08/10/2015 15:25;34.2
08/10/2015 15:30;33.7
08/10/2015 15:35;33.7
08/10/2015 15:40;33.6
08/10/2015 15:45;33.9
08/10/2015 15:50;33.9
08/10/2015 15:55;33.1
08/10/2015 16:00;32.9
08/10/2015 16:05;33.2
08/10/2015 16:10;33.5
08/10/2015 16:15;33.3
08/10/2015 16:20;33.3
08/10/2015 16:25;31.9
08/10/2015 16:30;31.2
08/10/2015 16:35;30.3
08/10/2015 16:40;30
08/10/2015 16:45;29.8
08/10/2015 16:50;29.5
08/10/2015 16:55;29.3
08/10/2015 17:00;29.2
08/10/2015 17:05;29.2
08/10/2015 17:10;29.1
08/10/2015 17:15;28.9
08/10/2015 17:20;28.7
08/10/2015 17:25;28.5
08/10/2015 17:30;28.4
08/10/2015 17:35;28.4
08/10/2015 17:40;28.1
08/10/2015 17:45;28.1
08/10/2015 17:50;27.9
08/10/2015 17:55;27.8
08/10/2015 18:00;27.6
08/10/2015 18:05;27.5
08/10/2015 18:10;27
08/10/2015 18:15;26.7
08/10/2015 18:20;26.7
08/10/2015 18:25;26.3
08/10/2015 18:30;26.2
08/10/2015 18:35;26.3
08/10/2015 18:40;25.9
08/10/2015 18:45;25.5
08/10/2015 18:50;25.2
08/10/2015 18:55;24.9
08/10/2015 19:00;24.9
08/10/2015 19:05;24.7
08/10/2015 19:10;24.6
08/10/2015 19:15;24.4
08/10/2015 19:20;24
08/10/2015 19:25;23.7
08/10/2015 19:30;23.5
08/10/2015 19:35;23.7
08/10/2015 19:40;23.2
08/10/2015 19:45;23.1
08/10/2015 19:50;22.9
08/10/2015 19:55;22.9
08/10/2015 20:00;22.9
08/10/2015 20:05;22.9
08/10/2015 20:10;22.8
08/10/2015 20:15;23.1
08/10/2015 20:20;23.1
08/10/2015 20:25;23.3
08/10/2015 20:30;23.4
08/10/2015 20:35;23.5
08/10/2015 20:40;23.3
08/10/2015 20:45;23.2
08/10/2015 20:50;23.2
08/10/2015 20:55;23.1
08/10/2015 21:00;23.2
08/10/2015 21:05;23.3
08/10/2015 21:10;23.3
08/10/2015 21:15;23.4
08/10/2015 21:20;23.4
08/10/2015 21:25;23.3
08/10/2015 21:30;23.4
08/10/2015 21:35;23.4
08/10/2015 21:40;23.5
08/10/2015 21:45;23.5
08/10/2015 21:50;23.4
08/10/2015 21:55;23.4
08/10/2015 22:00;23.2
08/10/2015 22:05;23.3
08/10/2015 22:10;23.2
08/10/2015 22:15;23.2
08/10/2015 22:20;23.2
08/10/2015 22:25;23.3
08/10/2015 22:30;23.4
08/10/2015 22:35;23.5
08/10/2015 22:40;23.5
08/10/2015 22:45;23.4
08/10/2015 22:50;23.4
08/10/2015 22:55;23.5
08/10/2015 23:00;23.4
08/10/2015 23:05;23.4
08/10/2015 23:10;23.2
08/10/2015 23:15;23.1
08/10/2015 23:20;22.9
08/10/2015 23:25;22.8
08/10/2015 23:30;22.7
08/10/2015 23:35;22.7
08/10/2015 23:40;22.6
08/10/2015 23:45;22.7
08/10/2015 23:50;22.9
08/10/2015 23:55;23.1
09/10/2015 00:00;23.1
09/10/2015 00:05;23.1
09/10/2015 00:10;23.1
09/10/2015 00:15;23.2
09/10/2015 00:20;23.1
09/10/2015 00:25;23
09/10/2015 00:30;22.9
09/10/2015 00:35;23
09/10/2015 00:40;23
09/10/2015 00:45;22.8
09/10/2015 00:50;22.8
09/10/2015 00:55;22.8
09/10/2015 01:00;22.8
09/10/2015 01:05;23
09/10/2015 01:10;22.7
09/10/2015 01:15;22.6
09/10/2015 01:20;22.4
09/10/2015 01:25;22.1
09/10/2015 01:30;21.7
09/10/2015 01:35;21.8
09/10/2015 01:40;21.6
09/10/2015 01:45;22.1
09/10/2015 01:50;22
09/10/2015 01:55;21.8
09/10/2015 02:00;21.7
09/10/2015 02:05;21.5
09/10/2015 02:10;21.7
09/10/2015 02:15;21.5
09/10/2015 02:20;21.5
09/10/2015 02:25;21.1
09/10/2015 02:30;20.3
09/10/2015 02:35;20.1
09/10/2015 02:40;20.4
09/10/2015 02:45;20.5
09/10/2015 02:50;21.1
09/10/2015 02:55;21.2
09/10/2015 03:00;21.4
09/10/2015 03:05;21.2
09/10/2015 03:10;21
09/10/2015 03:15;20
09/10/2015 03:20;20.3
09/10/2015 03:25;20.9
09/10/2015 03:30;21.2
09/10/2015 03:35;21.2
09/10/2015 03:40;21.3
09/10/2015 03:45;21.2
09/10/2015 03:50;21.1
09/10/2015 03:55;19.7
09/10/2015 04:00;18.8
09/10/2015 04:05;18.9
09/10/2015 04:10;19.7
09/10/2015 04:15;20.2
09/10/2015 04:20;20.3
09/10/2015 04:25;19.7
09/10/2015 04:30;19.8
09/10/2015 04:35;20.1
09/10/2015 04:40;19.4
09/10/2015 04:45;19.1
09/10/2015 04:50;18.9
09/10/2015 04:55;19.2
09/10/2015 05:00;19.7
09/10/2015 05:05;19.9
09/10/2015 05:10;20
09/10/2015 05:15;20.1
09/10/2015 05:20;18.7
09/10/2015 05:25;18.3
09/10/2015 05:30;18.2
09/10/2015 05:35;18.2
09/10/2015 05:40;18.1
09/10/2015 05:45;17.9
09/10/2015 05:50;17.9
09/10/2015 05:55;17.7
09/10/2015 06:00;17.6
09/10/2015 06:05;17.5
09/10/2015 06:10;17.3
09/10/2015 06:15;17.5
09/10/2015 06:20;17.6
09/10/2015 06:25;17.7
09/10/2015 06:30;17.6
09/10/2015 06:35;18
09/10/2015 06:40;18.1
09/10/2015 06:45;18.2
09/10/2015 06:50;18.5
09/10/2015 06:55;18.4
09/10/2015 07:00;18.7
09/10/2015 07:05;19.6
09/10/2015 07:10;20.1
09/10/2015 07:15;20.4
09/10/2015 07:20;20.8
09/10/2015 07:25;20.9
09/10/2015 07:30;21.1
09/10/2015 07:35;21.3
09/10/2015 07:40;21.2
09/10/2015 07:45;21.4
09/10/2015 07:50;21.3
09/10/2015 07:55;21.3
09/10/2015 08:00;21.4
09/10/2015 08:05;21.4
09/10/2015 08:10;21.6
09/10/2015 08:15;21.8
09/10/2015 08:20;22
09/10/2015 08:25;22
09/10/2015 08:30;21.9
09/10/2015 08:35;22.1
09/10/2015 08:40;22.8
09/10/2015 08:45;23.1
09/10/2015 08:50;23.4
09/10/2015 08:55;23.4
09/10/2015 09:00;23.9
09/10/2015 09:05;24
09/10/2015 09:10;24.5
09/10/2015 09:15;24.8
09/10/2015 09:20;25.2
09/10/2015 09:25;25.3
09/10/2015 09:30;25.4
09/10/2015 09:35;26
09/10/2015 09:40;25.6
09/10/2015 09:45;25.9
09/10/2015 09:50;25.9
09/10/2015 09:55;25.8
09/10/2015 10:00;26
09/10/2015 10:05;25.9
09/10/2015 10:10;25.6
09/10/2015 10:15;25.8
09/10/2015 10:20;25.9
09/10/2015 10:25;25.5
09/10/2015 10:30;25.6
09/10/2015 10:35;26.2
09/10/2015 10:40;26.6
09/10/2015 10:45;26.6
09/10/2015 10:50;26.4
09/10/2015 10:55;27.1
09/10/2015 11:00;27.2
09/10/2015 11:05;27.7
09/10/2015 11:10;27.6
09/10/2015 11:15;28.4
09/10/2015 11:20;28.8
09/10/2015 11:25;28.5
09/10/2015 11:30;27.8
09/10/2015 11:35;28.5
09/10/2015 11:40;28.3
09/10/2015 11:45;29
09/10/2015 11:50;28.7
09/10/2015 11:55;29.2
09/10/2015 12:00;29.8
09/10/2015 12:05;29.7
09/10/2015 12:10;29.6
09/10/2015 12:15;30
09/10/2015 12:20;29.9
09/10/2015 12:25;30.3
09/10/2015 12:30;29.8
09/10/2015 12:35;30.2
09/10/2015 12:40;30.5
09/10/2015 12:45;30.4
09/10/2015 12:50;30
09/10/2015 12:55;30.6
09/10/2015 13:00;31.3
09/10/2015 13:05;31.3
09/10/2015 13:10;31.1
09/10/2015 13:15;31.6
09/10/2015 13:20;31.8
09/10/2015 13:25;31.4
09/10/2015 13:30;31.9
09/10/2015 13:35;31.8
09/10/2015 13:40;32
09/10/2015 13:45;32.4
09/10/2015 13:50;31.8
09/10/2015 13:55;31.5
09/10/2015 14:00;31.5
09/10/2015 14:05;31.8
09/10/2015 14:10;32.4
09/10/2015 14:15;31.9
09/10/2015 14:20;32.1
09/10/2015 14:25;32.1
09/10/2015 14:30;32.4
09/10/2015 14:35;32.1
09/10/2015 14:40;32.6
09/10/2015 14:45;32.9
09/10/2015 14:50;31.8
09/10/2015 14:55;32.5
09/10/2015 15:00;32.5
09/10/2015 15:05;32.1
09/10/2015 15:10;32.1
09/10/2015 15:15;32.7
09/10/2015 15:20;32.6
09/10/2015 15:25;32.2
09/10/2015 15:30;32.4
09/10/2015 15:35;32.2
09/10/2015 15:40;32.4
09/10/2015 15:45;32.1
09/10/2015 15:50;32.4
09/10/2015 15:55;32.8
09/10/2015 16:00;32.4
09/10/2015 16:05;31.9
09/10/2015 16:10;31.3
09/10/2015 16:15;30.4
09/10/2015 16:20;30
09/10/2015 16:25;30
09/10/2015 16:30;29.6
09/10/2015 16:35;29.1
09/10/2015 16:40;28.7
09/10/2015 16:45;28.1
09/10/2015 16:50;27.7
09/10/2015 16:55;27.5
09/10/2015 17:00;27.4
09/10/2015 17:05;27.1
09/10/2015 17:10;26.8
09/10/2015 17:15;26.7
09/10/2015 17:20;26.4
09/10/2015 17:25;26.1
09/10/2015 17:30;26
09/10/2015 17:35;25.7
09/10/2015 17:40;25.6
09/10/2015 17:45;25.3
09/10/2015 17:50;25.3
09/10/2015 17:55;24.8
09/10/2015 18:00;24.7
09/10/2015 18:05;24.6
09/10/2015 18:10;24.4
09/10/2015 18:15;24.4
09/10/2015 18:20;24.4
09/10/2015 18:25;24.3
09/10/2015 18:30;24.2
09/10/2015 18:35;24.1
09/10/2015 18:40;24
09/10/2015 18:45;23.8
09/10/2015 18:50;23.8
09/10/2015 18:55;23.9
09/10/2015 19:00;23.9
09/10/2015 19:05;23.4
09/10/2015 19:10;23.1
09/10/2015 19:15;23.1
09/10/2015 19:20;23.1
09/10/2015 19:25;22.7
09/10/2015 19:30;22.4
09/10/2015 19:35;22.4
09/10/2015 19:40;22.4
09/10/2015 19:45;22
09/10/2015 19:50;21.7
09/10/2015 19:55;21.8
09/10/2015 20:00;22
09/10/2015 20:05;22.1
09/10/2015 20:10;22.4
09/10/2015 20:15;22.4
09/10/2015 20:20;22.4
09/10/2015 20:25;22.1
09/10/2015 20:30;22
09/10/2015 20:35;22
09/10/2015 20:40;22.1
09/10/2015 20:45;22
09/10/2015 20:50;21.9
09/10/2015 20:55;21.6
09/10/2015 21:00;21.1
09/10/2015 21:05;21
09/10/2015 21:10;21
09/10/2015 21:15;21.2
09/10/2015 21:20;21.2
09/10/2015 21:25;20.9
09/10/2015 21:30;20.8
09/10/2015 21:35;21.1
09/10/2015 21:40;21.3
09/10/2015 21:45;21.2
09/10/2015 21:50;20.9
09/10/2015 21:55;20.4
09/10/2015 22:00;20.1
09/10/2015 22:05;20.2
09/10/2015 22:10;20.6
09/10/2015 22:15;21.1
09/10/2015 22:20;20.8
09/10/2015 22:25;20.8
09/10/2015 22:30;21.1
09/10/2015 22:35;20.3
09/10/2015 22:40;19.7
09/10/2015 22:45;19.4
09/10/2015 22:50;19.4
09/10/2015 22:55;19.2
09/10/2015 23:00;19.1
09/10/2015 23:05;19
09/10/2015 23:10;19.4
09/10/2015 23:15;19.7
09/10/2015 23:20;20.1
09/10/2015 23:25;20.1
09/10/2015 23:30;20.2
09/10/2015 23:35;19.8
09/10/2015 23:40;19.4
09/10/2015 23:45;19.1
09/10/2015 23:50;18.9
09/10/2015 23:55;18.8
10/10/2015 00:00;18.8
10/10/2015 00:05;18.9
10/10/2015 00:10;18.9
10/10/2015 00:15;19
10/10/2015 00:20;19.7
10/10/2015 00:25;19.2
10/10/2015 00:30;18.7
10/10/2015 00:35;18.8
10/10/2015 00:40;18.8
10/10/2015 00:45;18.6
10/10/2015 00:50;18.4
10/10/2015 00:55;18.3
10/10/2015 01:00;18.4
10/10/2015 01:05;18.4
10/10/2015 01:10;18.5
10/10/2015 01:15;18.6
10/10/2015 01:20;18.7
10/10/2015 01:25;18.6
10/10/2015 01:30;18.3
10/10/2015 01:35;18.1
10/10/2015 01:40;18.1
10/10/2015 01:45;18.3
10/10/2015 01:50;18.5
10/10/2015 01:55;18.5
10/10/2015 02:00;18.4
10/10/2015 02:05;18.4
10/10/2015 02:10;18.2
10/10/2015 02:15;18
10/10/2015 02:20;18.2
10/10/2015 02:25;17.6
10/10/2015 02:30;17.7
10/10/2015 02:35;18.1
10/10/2015 02:40;18.4
10/10/2015 02:45;18.6
10/10/2015 02:50;18.9
10/10/2015 02:55;18.7
10/10/2015 03:00;18.7
10/10/2015 03:05;18.4
10/10/2015 03:10;18.1
10/10/2015 03:15;18.3
10/10/2015 03:20;18.6
10/10/2015 03:25;18.4
10/10/2015 03:30;18.5
10/10/2015 03:35;18.5
10/10/2015 03:40;18.5
10/10/2015 03:45;18.5
10/10/2015 03:50;18.8
10/10/2015 03:55;18.9
10/10/2015 04:00;18.9
10/10/2015 04:05;18.8
10/10/2015 04:10;18.9
10/10/2015 04:15;19.1
10/10/2015 04:20;19.1
10/10/2015 04:25;19
10/10/2015 04:30;18.6
10/10/2015 04:35;18.7
10/10/2015 04:40;18.9
10/10/2015 04:45;19
10/10/2015 04:50;19.1
10/10/2015 04:55;19.1
10/10/2015 05:00;19
10/10/2015 05:05;19.1
10/10/2015 05:10;19
10/10/2015 05:15;18.9
10/10/2015 05:20;18.9
10/10/2015 05:25;18.8
10/10/2015 05:30;18.9
10/10/2015 05:35;18.8
10/10/2015 05:40;18.8
10/10/2015 05:45;18.9
10/10/2015 05:50;18.7
10/10/2015 05:55;18.8
10/10/2015 06:00;18.7
10/10/2015 06:05;18.8
10/10/2015 06:10;18.8
10/10/2015 06:15;18.8
10/10/2015 06:20;18.9
10/10/2015 06:25;19
10/10/2015 06:30;19
10/10/2015 06:35;19
10/10/2015 06:40;19
10/10/2015 06:45;18.9
10/10/2015 06:50;19
10/10/2015 06:55;19.2
10/10/2015 07:00;19.2
10/10/2015 07:05;19.5
10/10/2015 07:10;19.5
10/10/2015 07:15;19.8
10/10/2015 07:20;19.8
10/10/2015 07:25;19.9
10/10/2015 07:30;20
10/10/2015 07:35;20.1
10/10/2015 07:40;20.2
10/10/2015 07:45;20.4
10/10/2015 07:50;20.4
10/10/2015 07:55;20.9
10/10/2015 08:00;21
10/10/2015 08:05;21.3
10/10/2015 08:10;21.7
10/10/2015 08:15;21.9
10/10/2015 08:20;22.3
10/10/2015 08:25;22.5
10/10/2015 08:30;22.5
10/10/2015 08:35;22.6
10/10/2015 08:40;22.7
10/10/2015 08:45;22.9
10/10/2015 08:50;23
10/10/2015 08:55;22.9
10/10/2015 09:00;23.3
10/10/2015 09:05;23.5
10/10/2015 09:10;23.1
10/10/2015 09:15;23.1
10/10/2015 09:20;23.3
10/10/2015 09:25;23.4
10/10/2015 09:30;23.7
10/10/2015 09:35;23.8
10/10/2015 09:40;23.9
10/10/2015 09:45;24.5
10/10/2015 09:50;24.7
10/10/2015 09:55;24.9
10/10/2015 10:00;25.2
10/10/2015 10:05;24.9
10/10/2015 10:10;24.9
10/10/2015 10:15;24.6
10/10/2015 10:20;24.8
10/10/2015 10:25;24.9
10/10/2015 10:30;25.3
10/10/2015 10:35;25.2
10/10/2015 10:40;25.3
10/10/2015 10:45;24.7
10/10/2015 10:50;24.8
10/10/2015 10:55;24.8
10/10/2015 11:00;25.3
10/10/2015 11:05;25.5
10/10/2015 11:10;25.7
10/10/2015 11:15;25.6
10/10/2015 11:20;25.4
10/10/2015 11:25;25.4
10/10/2015 11:30;25.5
10/10/2015 11:35;25.5
10/10/2015 11:40;25.7
10/10/2015 11:45;25.4
10/10/2015 11:50;25.5
10/10/2015 11:55;25.6
10/10/2015 12:00;25.3
10/10/2015 12:05;25.6
10/10/2015 12:10;25.7
10/10/2015 12:15;26.7
10/10/2015 12:20;27.5
10/10/2015 12:25;27.8
10/10/2015 12:30;28.4
10/10/2015 12:35;28.5
10/10/2015 12:40;28.5
10/10/2015 12:45;28.4
10/10/2015 12:50;27.3
10/10/2015 12:55;28.1
10/10/2015 13:00;27
10/10/2015 13:05;26.7
10/10/2015 13:10;26.6
10/10/2015 13:15;26.4
10/10/2015 13:20;26.6
10/10/2015 13:25;27
10/10/2015 13:30;27
10/10/2015 13:35;26.7
10/10/2015 13:40;27.1
10/10/2015 13:45;27.1
10/10/2015 13:50;26.7
10/10/2015 13:55;26.1
10/10/2015 14:00;26.2
10/10/2015 14:05;25.9
10/10/2015 14:10;25.8
10/10/2015 14:15;25.8
10/10/2015 14:20;26
10/10/2015 14:25;26.1
10/10/2015 14:30;26.3
10/10/2015 14:35;27
10/10/2015 14:40;26.8
10/10/2015 14:45;26.7
10/10/2015 14:50;26.4
10/10/2015 14:55;26.6
10/10/2015 15:00;26.7
10/10/2015 15:05;26.9
10/10/2015 15:10;27.5
10/10/2015 15:15;28.5
10/10/2015 15:20;29.1
10/10/2015 15:25;29.2
10/10/2015 15:30;29.3
10/10/2015 15:35;29
10/10/2015 15:40;28.5
10/10/2015 15:45;27.6
10/10/2015 15:50;27.9
10/10/2015 15:55;28.9
10/10/2015 16:00;29.1
10/10/2015 16:05;28.6
10/10/2015 16:10;28.7
10/10/2015 16:15;28.3
10/10/2015 16:20;28.4
10/10/2015 16:25;28.5
10/10/2015 16:30;28.3
10/10/2015 16:35;28.2
10/10/2015 16:40;28.4
10/10/2015 16:45;28.2
10/10/2015 16:50;28.4
10/10/2015 16:55;28.3
10/10/2015 17:00;27.8
10/10/2015 17:05;27.6
10/10/2015 17:10;27.3
10/10/2015 17:15;27.2
10/10/2015 17:20;27.1
10/10/2015 17:25;26.8
10/10/2015 17:30;26.8
10/10/2015 17:35;26.4
10/10/2015 17:40;26
10/10/2015 17:45;26
10/10/2015 17:50;25.8
10/10/2015 17:55;25.5
10/10/2015 18:00;25.4
10/10/2015 18:05;25.3
10/10/2015 18:10;25.2
10/10/2015 18:15;24.6
10/10/2015 18:20;23.8
10/10/2015 18:25;24.3
10/10/2015 18:30;24
10/10/2015 18:35;23.9
10/10/2015 18:40;23.7
10/10/2015 18:45;23.5
10/10/2015 18:50;23.4
10/10/2015 18:55;23.2
10/10/2015 19:00;23.3
10/10/2015 19:05;23.1
10/10/2015 19:10;23
10/10/2015 19:15;23.1
10/10/2015 19:20;23.1
10/10/2015 19:25;22.9
10/10/2015 19:30;22.9
10/10/2015 19:35;22.8
10/10/2015 19:40;22.7
10/10/2015 19:45;22.7
10/10/2015 19:50;22.7
10/10/2015 19:55;22.7
10/10/2015 20:00;22.6
10/10/2015 20:05;22.6
10/10/2015 20:10;22.6
10/10/2015 20:15;22.8
10/10/2015 20:20;22.6
10/10/2015 20:25;22.7
10/10/2015 20:30;22.5
10/10/2015 20:35;22.5
10/10/2015 20:40;22.6
10/10/2015 20:45;22.5
10/10/2015 20:50;22.4
10/10/2015 20:55;22.5
10/10/2015 21:00;22.4
10/10/2015 21:05;22.1
10/10/2015 21:10;22.1
10/10/2015 21:15;22.4
10/10/2015 21:20;22.5
10/10/2015 21:25;22.5
10/10/2015 21:30;22.6
10/10/2015 21:35;22.5
10/10/2015 21:40;22.4
10/10/2015 21:45;22.3
10/10/2015 21:50;22.4
10/10/2015 21:55;22.3
10/10/2015 22:00;22.4
10/10/2015 22:05;22.3
10/10/2015 22:10;22.3
10/10/2015 22:15;22
10/10/2015 22:20;22.3
10/10/2015 22:25;22.3
10/10/2015 22:30;22.1
10/10/2015 22:35;21.9
10/10/2015 22:40;21.8
10/10/2015 22:45;21.6
10/10/2015 22:50;21.5
10/10/2015 22:55;21.6
10/10/2015 23:00;21.4
10/10/2015 23:05;21.4
10/10/2015 23:10;21.4
10/10/2015 23:15;21.1
10/10/2015 23:20;21.1
10/10/2015 23:25;21.4
10/10/2015 23:30;21.4
10/10/2015 23:35;21.2
10/10/2015 23:40;21
10/10/2015 23:45;21
10/10/2015 23:50;20.9
10/10/2015 23:55;20.9
11/10/2015 00:00;20.5
11/10/2015 00:05;20.3
11/10/2015 00:10;20
11/10/2015 00:15;19.8
11/10/2015 00:20;20
11/10/2015 00:25;20
11/10/2015 00:30;19.9
11/10/2015 00:35;19.7
11/10/2015 00:40;19.7
11/10/2015 00:45;19.5
11/10/2015 00:50;19.4
11/10/2015 00:55;19.4
11/10/2015 01:00;19.4
11/10/2015 01:05;19.2
11/10/2015 01:10;19.4
11/10/2015 01:15;19.2
11/10/2015 01:20;19.2
11/10/2015 01:25;19
11/10/2015 01:30;18.9
11/10/2015 01:35;18.9
11/10/2015 01:40;19.1
11/10/2015 01:45;19.4
11/10/2015 01:50;19.4
11/10/2015 01:55;18.9
11/10/2015 02:00;18.7
11/10/2015 02:05;18.6
11/10/2015 02:10;18.7
11/10/2015 02:15;18.6
11/10/2015 02:20;18.5
11/10/2015 02:25;18.5
11/10/2015 02:30;18.5
11/10/2015 02:35;18.6
11/10/2015 02:40;18.7
11/10/2015 02:45;18.7
11/10/2015 02:50;18.7
11/10/2015 02:55;18.3
11/10/2015 03:00;18.3
11/10/2015 03:05;18.1
11/10/2015 03:10;18.2
11/10/2015 03:15;18.3
11/10/2015 03:20;18.1
11/10/2015 03:25;18
11/10/2015 03:30;18
11/10/2015 03:35;17.9
11/10/2015 03:40;17.7
11/10/2015 03:45;17.9
11/10/2015 03:50;17.7
11/10/2015 03:55;17.9
11/10/2015 04:00;18.2
11/10/2015 04:05;18.2
11/10/2015 04:10;18.3
11/10/2015 04:15;18.3
11/10/2015 04:20;18.4
11/10/2015 04:25;18.5
11/10/2015 04:30;18.2
11/10/2015 04:35;18.2
11/10/2015 04:40;18.4
11/10/2015 04:45;18.6
11/10/2015 04:50;18.7
11/10/2015 04:55;18.6
11/10/2015 05:00;18.8
11/10/2015 05:05;18.9
11/10/2015 05:10;18.9
11/10/2015 05:15;18.9
11/10/2015 05:20;18.9
11/10/2015 05:25;18.9
11/10/2015 05:30;18.9
11/10/2015 05:35;18.7
11/10/2015 05:40;18.5
11/10/2015 05:45;18.3
11/10/2015 05:50;18.4
11/10/2015 05:55;18.4
11/10/2015 06:00;18.5
11/10/2015 06:05;18.5
11/10/2015 06:10;18.5
11/10/2015 06:15;18.7
11/10/2015 06:20;18.7
11/10/2015 06:25;18.9
11/10/2015 06:30;19
11/10/2015 06:35;19
11/10/2015 06:40;19.4
11/10/2015 06:45;19.5
11/10/2015 06:50;19.7
11/10/2015 06:55;19.8
11/10/2015 07:00;20
11/10/2015 07:05;20.3
11/10/2015 07:10;20.3
11/10/2015 07:15;20.8
11/10/2015 07:20;20.6
11/10/2015 07:25;20.8
11/10/2015 07:30;21.1
11/10/2015 07:35;21.3
11/10/2015 07:40;21.1
11/10/2015 07:45;21.3
11/10/2015 07:50;21.6
11/10/2015 07:55;21.7
11/10/2015 08:00;21.9
11/10/2015 08:05;22.3
11/10/2015 08:10;22.4
11/10/2015 08:15;22.9
11/10/2015 08:20;23
11/10/2015 08:25;23.1
11/10/2015 08:30;23.4
11/10/2015 08:35;23.9
11/10/2015 08:40;23.9
11/10/2015 08:45;24
11/10/2015 08:50;24.4
11/10/2015 08:55;24.6
11/10/2015 09:00;24.8
11/10/2015 09:05;25.4
11/10/2015 09:10;25.7
11/10/2015 09:15;25.9
11/10/2015 09:20;26.3
11/10/2015 09:25;26.6
11/10/2015 09:30;26.8
11/10/2015 09:35;27.2
11/10/2015 09:40;27.4
11/10/2015 09:45;27.6
11/10/2015 09:50;27.8
11/10/2015 09:55;28.4
11/10/2015 10:00;28.6
11/10/2015 10:05;28.8
11/10/2015 10:10;28.6
11/10/2015 10:15;28.5
11/10/2015 10:20;28.6
11/10/2015 10:25;28.8
11/10/2015 10:30;29.3
11/10/2015 10:35;30.3
11/10/2015 10:40;30.3
11/10/2015 10:45;30
11/10/2015 10:50;29.8
11/10/2015 10:55;30.2
11/10/2015 11:00;30.3
11/10/2015 11:05;29.9
11/10/2015 11:10;30.3
11/10/2015 11:15;30.7
11/10/2015 11:20;31.1
11/10/2015 11:25;31.7
11/10/2015 11:30;31.7
11/10/2015 11:35;31.6
11/10/2015 11:40;31.3
11/10/2015 11:45;31.8
11/10/2015 11:50;32.6
11/10/2015 11:55;32.1
11/10/2015 12:00;32.2
11/10/2015 12:05;31.6
11/10/2015 12:10;32.2
11/10/2015 12:15;31.7
11/10/2015 12:20;31.6
11/10/2015 12:25;31.5
11/10/2015 12:30;30.8
11/10/2015 12:35;30.8
11/10/2015 12:40;31.4
11/10/2015 12:45;31.6
11/10/2015 12:50;31.9
11/10/2015 12:55;32.1
11/10/2015 13:00;32.8
11/10/2015 13:05;32.6
11/10/2015 13:10;32.7
11/10/2015 13:15;31.6
11/10/2015 13:20;32.9
11/10/2015 13:25;34
11/10/2015 13:30;33.6
11/10/2015 13:35;34.2
11/10/2015 13:40;34.1
11/10/2015 13:45;33.7
11/10/2015 13:50;34.6
11/10/2015 13:55;33.7
11/10/2015 14:00;34.2
11/10/2015 14:05;34.2
11/10/2015 14:10;32.7
11/10/2015 14:15;32.2
11/10/2015 14:20;31.7
11/10/2015 14:25;30
11/10/2015 14:30;28.5
11/10/2015 14:35;28.4
11/10/2015 14:40;28.3
11/10/2015 14:45;28.1
11/10/2015 14:50;28.3
11/10/2015 14:55;28.3
11/10/2015 15:00;27.9
11/10/2015 15:05;27.8
11/10/2015 15:10;28.4
11/10/2015 15:15;28.4
11/10/2015 15:20;27.9
11/10/2015 15:25;27.7
11/10/2015 15:30;27.6
11/10/2015 15:35;27.2
11/10/2015 15:40;27.2
11/10/2015 15:45;27.3
